name,size,creationDate
train/6bba_cdcfe533.geff/nodes/ids/c/0,1801,2026-06-26 18:40:54.239000
train/6bba_cdcfe533.geff/nodes/ids/zarr.json,620,2026-06-26 18:40:54.261000
train/6bba_cdcfe533.geff/nodes/props/t/values/c/0,234,2026-06-26 18:40:54.233000
train/6bba_cdcfe533.geff/nodes/props/t/values/zarr.json,619,2026-06-26 18:40:54.247000
train/6bba_cdcfe533.geff/nodes/props/t/zarr.json,99,2026-06-26 18:40:54.238000
train/6bba_cdcfe533.geff/nodes/props/x/values/c/0,1469,2026-06-26 18:40:54.237000
train/6bba_cdcfe533.geff/nodes/props/x/values/zarr.json,619,2026-06-26 18:40:54.270000
train/6bba_cdcfe533.geff/nodes/props/x/zarr.json,99,2026-06-26 18:40:54.241000
train/6bba_cdcfe533.geff/nodes/props/y/values/c/0,1556,2026-06-26 18:40:54.244000
train/6bba_cdcfe533.geff/nodes/props/y/values/zarr.json,619,2026-06-26 18:40:54.227000
train/6bba_cdcfe533.geff/nodes/props/y/zarr.json,99,2026-06-26 18:40:54.235000
train/6bba_cdcfe533.geff/nodes/props/z/values/c/0,1095,2026-06-26 18:40:54.242000
train/6bba_cdcfe533.geff/nodes/props/z/values/zarr.json,619,2026-06-26 18:40:54.240000
train/6bba_cdcfe533.geff/nodes/props/z/zarr.json,99,2026-06-26 18:40:54.228000
train/6bba_cdcfe533.geff/nodes/props/zarr.json,99,2026-06-26 18:40:54.233000
train/6bba_cdcfe533.geff/nodes/zarr.json,99,2026-06-26 18:40:54.227000
train/6bba_cdcfe533.geff/zarr.json,2102,2026-06-26 18:40:54.248000
train/6bba_cdcfe533.zarr/0/c/0/0/0/0,4533376,2026-06-26 18:13:09.788000
train/6bba_cdcfe533.zarr/0/c/1/0/0/0,4558551,2026-06-26 18:13:08.513000
train/6bba_cdcfe533.zarr/0/c/10/0/0/0,4508927,2026-06-26 18:13:12.258000
train/6bba_cdcfe533.zarr/0/c/11/0/0/0,4500171,2026-06-26 18:13:10.266000
train/6bba_cdcfe533.zarr/0/c/12/0/0/0,4479395,2026-06-26 18:13:05.119000
train/6bba_cdcfe533.zarr/0/c/13/0/0/0,4487232,2026-06-26 18:13:06.117000
train/6bba_cdcfe533.zarr/0/c/14/0/0/0,4478625,2026-06-26 18:13:08.550000
train/6bba_cdcfe533.zarr/0/c/15/0/0/0,4459125,2026-06-26 18:13:09.908000
train/6bba_cdcfe533.zarr/0/c/16/0/0/0,4437350,2026-06-26 18:13:12.418000
train/6bba_cdcfe533.zarr/0/c/17/0/0/0,4432617,2026-06-26 18:13:15.667000
train/6bba_cdcfe533.zarr/0/c/18/0/0/0,4435764,2026-06-26 18:13:15.148000
train/6bba_cdcfe533.zarr/0/c/19/0/0/0,4431279,2026-06-26 18:13:06.310000
train/6bba_cdcfe533.zarr/0/c/2/0/0/0,4569647,2026-06-26 18:13:04.522000
train/6bba_cdcfe533.zarr/0/c/20/0/0/0,4435870,2026-06-26 18:13:08.702000
train/6bba_cdcfe533.zarr/0/c/21/0/0/0,4426440,2026-06-26 18:13:10.148000
train/6bba_cdcfe533.zarr/0/c/22/0/0/0,4426024,2026-06-26 18:13:15.585000
train/6bba_cdcfe533.zarr/0/c/23/0/0/0,4439624,2026-06-26 18:13:03.166000
train/6bba_cdcfe533.zarr/0/c/24/0/0/0,4448309,2026-06-26 18:13:08.767000
train/6bba_cdcfe533.zarr/0/c/25/0/0/0,4443076,2026-06-26 18:13:03.291000
train/6bba_cdcfe533.zarr/0/c/26/0/0/0,4437939,2026-06-26 18:13:16.046000
train/6bba_cdcfe533.zarr/0/c/27/0/0/0,4416546,2026-06-26 18:13:14.627000
train/6bba_cdcfe533.zarr/0/c/28/0/0/0,4400199,2026-06-26 18:13:14.134000
train/6bba_cdcfe533.zarr/0/c/29/0/0/0,4397153,2026-06-26 18:13:04.654000
train/6bba_cdcfe533.zarr/0/c/3/0/0/0,4584824,2026-06-26 18:13:08.874000
train/6bba_cdcfe533.zarr/0/c/30/0/0/0,4394741,2026-06-26 18:13:07.785000
train/6bba_cdcfe533.zarr/0/c/31/0/0/0,4391878,2026-06-26 18:13:15.452000
train/6bba_cdcfe533.zarr/0/c/32/0/0/0,4406268,2026-06-26 18:13:13.256000
train/6bba_cdcfe533.zarr/0/c/33/0/0/0,4408132,2026-06-26 18:13:04.314000
train/6bba_cdcfe533.zarr/0/c/34/0/0/0,4413701,2026-06-26 18:13:05.865000
train/6bba_cdcfe533.zarr/0/c/35/0/0/0,4413343,2026-06-26 18:13:04.717000
train/6bba_cdcfe533.zarr/0/c/36/0/0/0,4404697,2026-06-26 18:13:10.794000
train/6bba_cdcfe533.zarr/0/c/37/0/0/0,4401035,2026-06-26 18:13:14.511000
train/6bba_cdcfe533.zarr/0/c/38/0/0/0,4406719,2026-06-26 18:13:14.198000
train/6bba_cdcfe533.zarr/0/c/39/0/0/0,4411048,2026-06-26 18:13:07.659000
train/6bba_cdcfe533.zarr/0/c/4/0/0/0,4580714,2026-06-26 18:13:06.609000
train/6bba_cdcfe533.zarr/0/c/40/0/0/0,4420129,2026-06-26 18:13:03.568000
train/6bba_cdcfe533.zarr/0/c/41/0/0/0,4414252,2026-06-26 18:13:08.223000
train/6bba_cdcfe533.zarr/0/c/42/0/0/0,4420998,2026-06-26 18:13:09.585000
train/6bba_cdcfe533.zarr/0/c/43/0/0/0,4421352,2026-06-26 18:13:15.788000
train/6bba_cdcfe533.zarr/0/c/44/0/0/0,4415761,2026-06-26 18:13:11.656000
train/6bba_cdcfe533.zarr/0/c/45/0/0/0,4429185,2026-06-26 18:13:05.766000
train/6bba_cdcfe533.zarr/0/c/46/0/0/0,4434236,2026-06-26 18:13:04.809000
train/6bba_cdcfe533.zarr/0/c/47/0/0/0,4449419,2026-06-26 18:13:07.907000
train/6bba_cdcfe533.zarr/0/c/48/0/0/0,4438974,2026-06-26 18:13:02.841000
train/6bba_cdcfe533.zarr/0/c/49/0/0/0,4466619,2026-06-26 18:13:04.454000
train/6bba_cdcfe533.zarr/0/c/5/0/0/0,4575333,2026-06-26 18:13:14.783000
train/6bba_cdcfe533.zarr/0/c/50/0/0/0,4467262,2026-06-26 18:13:09.080000
train/6bba_cdcfe533.zarr/0/c/51/0/0/0,4473098,2026-06-26 18:13:09.304000
train/6bba_cdcfe533.zarr/0/c/52/0/0/0,4489625,2026-06-26 18:13:10.905000
train/6bba_cdcfe533.zarr/0/c/53/0/0/0,4491263,2026-06-26 18:13:13.737000
train/6bba_cdcfe533.zarr/0/c/54/0/0/0,4495911,2026-06-26 18:13:11.226000
train/6bba_cdcfe533.zarr/0/c/55/0/0/0,4486632,2026-06-26 18:13:13.170000
train/6bba_cdcfe533.zarr/0/c/56/0/0/0,4504636,2026-06-26 18:13:10.344000
train/6bba_cdcfe533.zarr/0/c/57/0/0/0,4517544,2026-06-26 18:13:11.120000
train/6bba_cdcfe533.zarr/0/c/58/0/0/0,4518316,2026-06-26 18:13:13.786000
train/6bba_cdcfe533.zarr/0/c/59/0/0/0,4519172,2026-06-26 18:13:06.399000
train/6bba_cdcfe533.zarr/0/c/6/0/0/0,4565701,2026-06-26 18:13:11.754000
train/6bba_cdcfe533.zarr/0/c/60/0/0/0,4526808,2026-06-26 18:13:15.900000
train/6bba_cdcfe533.zarr/0/c/61/0/0/0,4539284,2026-06-26 18:13:04.045000
train/6bba_cdcfe533.zarr/0/c/62/0/0/0,4543527,2026-06-26 18:13:13.963000
train/6bba_cdcfe533.zarr/0/c/63/0/0/0,4547987,2026-06-26 18:13:09.179000
train/6bba_cdcfe533.zarr/0/c/64/0/0/0,4555865,2026-06-26 18:13:03.105000
train/6bba_cdcfe533.zarr/0/c/65/0/0/0,4573616,2026-06-26 18:13:14.427000
train/6bba_cdcfe533.zarr/0/c/66/0/0/0,4561279,2026-06-26 18:13:03.884000
train/6bba_cdcfe533.zarr/0/c/67/0/0/0,4568757,2026-06-26 18:13:10.465000
train/6bba_cdcfe533.zarr/0/c/68/0/0/0,4566608,2026-06-26 18:13:11.817000
train/6bba_cdcfe533.zarr/0/c/69/0/0/0,4567941,2026-06-26 18:13:05.979000
train/6bba_cdcfe533.zarr/0/c/7/0/0/0,4546543,2026-06-26 18:13:09.985000
train/6bba_cdcfe533.zarr/0/c/70/0/0/0,4555832,2026-06-26 18:13:07.207000
train/6bba_cdcfe533.zarr/0/c/71/0/0/0,4553442,2026-06-26 18:13:07.372000
train/6bba_cdcfe533.zarr/0/c/72/0/0/0,4537109,2026-06-26 18:13:08.316000
train/6bba_cdcfe533.zarr/0/c/73/0/0/0,4536633,2026-06-26 18:13:03.802000
train/6bba_cdcfe533.zarr/0/c/74/0/0/0,4535939,2026-06-26 18:13:11.525000
train/6bba_cdcfe533.zarr/0/c/75/0/0/0,4545542,2026-06-26 18:13:06.872000
train/6bba_cdcfe533.zarr/0/c/76/0/0/0,4589090,2026-06-26 18:13:05.239000
train/6bba_cdcfe533.zarr/0/c/77/0/0/0,4592751,2026-06-26 18:13:03.424000
train/6bba_cdcfe533.zarr/0/c/78/0/0/0,4586531,2026-06-26 18:13:05.027000
train/6bba_cdcfe533.zarr/0/c/79/0/0/0,4607050,2026-06-26 18:13:12.680000
train/6bba_cdcfe533.zarr/0/c/8/0/0/0,4543988,2026-06-26 18:13:07.565000
train/6bba_cdcfe533.zarr/0/c/80/0/0/0,4605752,2026-06-26 18:13:13.089000
train/6bba_cdcfe533.zarr/0/c/81/0/0/0,4605752,2026-06-26 18:13:15.306000
train/6bba_cdcfe533.zarr/0/c/82/0/0/0,4613372,2026-06-26 18:13:15.156000
train/6bba_cdcfe533.zarr/0/c/83/0/0/0,4603761,2026-06-26 18:13:09.450000
train/6bba_cdcfe533.zarr/0/c/84/0/0/0,4614651,2026-06-26 18:13:07.199000
train/6bba_cdcfe533.zarr/0/c/85/0/0/0,4613269,2026-06-26 18:13:12.550000
train/6bba_cdcfe533.zarr/0/c/86/0/0/0,4613706,2026-06-26 18:13:10.638000
train/6bba_cdcfe533.zarr/0/c/87/0/0/0,4610054,2026-06-26 18:13:12.206000
train/6bba_cdcfe533.zarr/0/c/88/0/0/0,4604010,2026-06-26 18:13:12.858000
train/6bba_cdcfe533.zarr/0/c/89/0/0/0,4606373,2026-06-26 18:13:05.635000
train/6bba_cdcfe533.zarr/0/c/9/0/0/0,4537230,2026-06-26 18:13:07.993000
train/6bba_cdcfe533.zarr/0/c/90/0/0/0,4603263,2026-06-26 18:13:12.152000
train/6bba_cdcfe533.zarr/0/c/91/0/0/0,4609176,2026-06-26 18:13:11.416000
train/6bba_cdcfe533.zarr/0/c/92/0/0/0,4617747,2026-06-26 18:13:13.637000
train/6bba_cdcfe533.zarr/0/c/93/0/0/0,4623242,2026-06-26 18:13:03.736000
train/6bba_cdcfe533.zarr/0/c/94/0/0/0,4617923,2026-06-26 18:13:14.902000
train/6bba_cdcfe533.zarr/0/c/95/0/0/0,4608876,2026-06-26 18:13:05.446000
train/6bba_cdcfe533.zarr/0/c/96/0/0/0,4599492,2026-06-26 18:13:04.194000
train/6bba_cdcfe533.zarr/0/c/97/0/0/0,4596543,2026-06-26 18:13:11.956000
train/6bba_cdcfe533.zarr/0/c/98/0/0/0,4590047,2026-06-26 18:13:09.230000
train/6bba_cdcfe533.zarr/0/c/99/0/0/0,4588806,2026-06-26 18:13:08.614000
train/6bba_cdcfe533.zarr/0/zarr.json,760,2026-06-26 18:13:15.978000
train/6bba_cdcfe533.zarr/zarr.json,1292,2026-06-26 18:13:15.991000
train/6bba_cf35214c.geff/edges/ids/c/0/0,2318,2026-06-26 18:06:01.022000
train/6bba_cf35214c.geff/edges/ids/zarr.json,636,2026-06-26 18:06:01.086000
train/6bba_cf35214c.geff/edges/props/zarr.json,99,2026-06-26 18:06:01.081000
train/6bba_cf35214c.geff/edges/zarr.json,99,2026-06-26 18:06:01.037000
train/6bba_cf35214c.geff/nodes/ids/c/0,1217,2026-06-26 18:06:01.023000
train/6bba_cf35214c.geff/nodes/ids/zarr.json,618,2026-06-26 18:06:01.024000
train/6bba_cf35214c.geff/nodes/props/t/values/c/0,221,2026-06-26 18:06:01
train/6bba_cf35214c.geff/nodes/props/t/values/zarr.json,617,2026-06-26 18:06:01.011000
train/6bba_cf35214c.geff/nodes/props/t/zarr.json,99,2026-06-26 18:06:01.016000
train/6bba_cf35214c.geff/nodes/props/x/values/c/0,929,2026-06-26 18:06:01.022000
train/6bba_cf35214c.geff/nodes/props/x/values/zarr.json,617,2026-06-26 18:06:01.015000
train/6bba_cf35214c.geff/nodes/props/x/zarr.json,99,2026-06-26 18:06:01.011000
train/6bba_cf35214c.geff/nodes/props/y/values/c/0,909,2026-06-26 18:06:01.014000
train/6bba_cf35214c.geff/nodes/props/y/values/zarr.json,617,2026-06-26 18:06:01.003000
train/6bba_cf35214c.geff/nodes/props/y/zarr.json,99,2026-06-26 18:06:01.024000
train/6bba_cf35214c.geff/nodes/props/z/values/c/0,719,2026-06-26 18:06:01.026000
train/6bba_cf35214c.geff/nodes/props/z/values/zarr.json,617,2026-06-26 18:06:01.004000
train/6bba_cf35214c.geff/nodes/props/z/zarr.json,99,2026-06-26 18:06:01.010000
train/6bba_cf35214c.geff/nodes/props/zarr.json,99,2026-06-26 18:06:01.031000
train/6bba_cf35214c.geff/nodes/zarr.json,99,2026-06-26 18:06:01.056000
train/6bba_cf35214c.geff/zarr.json,2101,2026-06-26 18:06:01.143000
train/6bba_cf35214c.zarr/0/c/0/0/0/0,4758727,2026-06-26 18:01:49.614000
train/6bba_cf35214c.zarr/0/c/1/0/0/0,4750016,2026-06-26 18:01:48.430000
train/6bba_cf35214c.zarr/0/c/10/0/0/0,4670827,2026-06-26 18:01:51.974000
train/6bba_cf35214c.zarr/0/c/11/0/0/0,4674998,2026-06-26 18:01:49.983000
train/6bba_cf35214c.zarr/0/c/12/0/0/0,4674473,2026-06-26 18:01:45.628000
train/6bba_cf35214c.zarr/0/c/13/0/0/0,4669793,2026-06-26 18:01:46.474000
train/6bba_cf35214c.zarr/0/c/14/0/0/0,4663729,2026-06-26 18:01:48.301000
train/6bba_cf35214c.zarr/0/c/15/0/0/0,4676577,2026-06-26 18:01:49.642000
train/6bba_cf35214c.zarr/0/c/16/0/0/0,4670411,2026-06-26 18:01:52.142000
train/6bba_cf35214c.zarr/0/c/17/0/0/0,4671335,2026-06-26 18:01:54.926000
train/6bba_cf35214c.zarr/0/c/18/0/0/0,4668700,2026-06-26 18:01:54.459000
train/6bba_cf35214c.zarr/0/c/19/0/0/0,4666756,2026-06-26 18:01:46.630000
train/6bba_cf35214c.zarr/0/c/2/0/0/0,4736857,2026-06-26 18:01:44.723000
train/6bba_cf35214c.zarr/0/c/20/0/0/0,4666935,2026-06-26 18:01:48.594000
train/6bba_cf35214c.zarr/0/c/21/0/0/0,4677718,2026-06-26 18:01:49.848000
train/6bba_cf35214c.zarr/0/c/22/0/0/0,4673852,2026-06-26 18:01:54.817000
train/6bba_cf35214c.zarr/0/c/23/0/0/0,4675897,2026-06-26 18:01:43.321000
train/6bba_cf35214c.zarr/0/c/24/0/0/0,4676746,2026-06-26 18:01:48.724000
train/6bba_cf35214c.zarr/0/c/25/0/0/0,4671982,2026-06-26 18:01:43.433000
train/6bba_cf35214c.zarr/0/c/26/0/0/0,4673621,2026-06-26 18:01:55.271000
train/6bba_cf35214c.zarr/0/c/27/0/0/0,4671112,2026-06-26 18:01:54.165000
train/6bba_cf35214c.zarr/0/c/28/0/0/0,4679176,2026-06-26 18:01:53.699000
train/6bba_cf35214c.zarr/0/c/29/0/0/0,4685838,2026-06-26 18:01:45.043000
train/6bba_cf35214c.zarr/0/c/3/0/0/0,4723172,2026-06-26 18:01:48.806000
train/6bba_cf35214c.zarr/0/c/30/0/0/0,4679652,2026-06-26 18:01:47.683000
train/6bba_cf35214c.zarr/0/c/31/0/0/0,4684272,2026-06-26 18:01:54.731000
train/6bba_cf35214c.zarr/0/c/32/0/0/0,4691160,2026-06-26 18:01:52.908000
train/6bba_cf35214c.zarr/0/c/33/0/0/0,4694243,2026-06-26 18:01:44.643000
train/6bba_cf35214c.zarr/0/c/34/0/0/0,4686011,2026-06-26 18:01:46.222000
train/6bba_cf35214c.zarr/0/c/35/0/0/0,4692479,2026-06-26 18:01:45.204000
train/6bba_cf35214c.zarr/0/c/36/0/0/0,4683906,2026-06-26 18:01:50.318000
train/6bba_cf35214c.zarr/0/c/37/0/0/0,4669770,2026-06-26 18:01:54.001000
train/6bba_cf35214c.zarr/0/c/38/0/0/0,4682228,2026-06-26 18:01:53.759000
train/6bba_cf35214c.zarr/0/c/39/0/0/0,4691960,2026-06-26 18:01:47.575000
train/6bba_cf35214c.zarr/0/c/4/0/0/0,4710641,2026-06-26 18:01:46.884000
train/6bba_cf35214c.zarr/0/c/40/0/0/0,4693015,2026-06-26 18:01:43.645000
train/6bba_cf35214c.zarr/0/c/41/0/0/0,4689082,2026-06-26 18:01:48.038000
train/6bba_cf35214c.zarr/0/c/42/0/0/0,4682116,2026-06-26 18:01:49.558000
train/6bba_cf35214c.zarr/0/c/43/0/0/0,4687517,2026-06-26 18:01:55.014000
train/6bba_cf35214c.zarr/0/c/44/0/0/0,4688521,2026-06-26 18:01:51.474000
train/6bba_cf35214c.zarr/0/c/45/0/0/0,4703493,2026-06-26 18:01:46.165000
train/6bba_cf35214c.zarr/0/c/46/0/0/0,4683203,2026-06-26 18:01:45.350000
train/6bba_cf35214c.zarr/0/c/47/0/0/0,4703227,2026-06-26 18:01:47.846000
train/6bba_cf35214c.zarr/0/c/48/0/0/0,4717686,2026-06-26 18:01:43.092000
train/6bba_cf35214c.zarr/0/c/49/0/0/0,4729901,2026-06-26 18:01:44.598000
train/6bba_cf35214c.zarr/0/c/5/0/0/0,4708779,2026-06-26 18:01:54.224000
train/6bba_cf35214c.zarr/0/c/50/0/0/0,4722268,2026-06-26 18:01:49.066000
train/6bba_cf35214c.zarr/0/c/51/0/0/0,4729670,2026-06-26 18:01:49.344000
train/6bba_cf35214c.zarr/0/c/52/0/0/0,4733000,2026-06-26 18:01:50.867000
train/6bba_cf35214c.zarr/0/c/53/0/0/0,4731253,2026-06-26 18:01:53.118000
train/6bba_cf35214c.zarr/0/c/54/0/0/0,4722178,2026-06-26 18:01:51.204000
train/6bba_cf35214c.zarr/0/c/55/0/0/0,4737089,2026-06-26 18:01:52.719000
train/6bba_cf35214c.zarr/0/c/56/0/0/0,4740091,2026-06-26 18:01:50.076000
train/6bba_cf35214c.zarr/0/c/57/0/0/0,4753586,2026-06-26 18:01:51.080000
train/6bba_cf35214c.zarr/0/c/58/0/0/0,4755140,2026-06-26 18:01:53.398000
train/6bba_cf35214c.zarr/0/c/59/0/0/0,4750776,2026-06-26 18:01:46.774000
train/6bba_cf35214c.zarr/0/c/6/0/0/0,4703421,2026-06-26 18:01:51.581000
train/6bba_cf35214c.zarr/0/c/60/0/0/0,4771073,2026-06-26 18:01:55.161000
train/6bba_cf35214c.zarr/0/c/61/0/0/0,4757868,2026-06-26 18:01:44.149000
train/6bba_cf35214c.zarr/0/c/62/0/0/0,4767811,2026-06-26 18:01:53.591000
train/6bba_cf35214c.zarr/0/c/63/0/0/0,4765970,2026-06-26 18:01:49.245000
train/6bba_cf35214c.zarr/0/c/64/0/0/0,4765954,2026-06-26 18:01:43.194000
train/6bba_cf35214c.zarr/0/c/65/0/0/0,4780700,2026-06-26 18:01:53.943000
train/6bba_cf35214c.zarr/0/c/66/0/0/0,4784122,2026-06-26 18:01:44.050000
train/6bba_cf35214c.zarr/0/c/67/0/0/0,4790908,2026-06-26 18:01:50.205000
train/6bba_cf35214c.zarr/0/c/68/0/0/0,4786071,2026-06-26 18:01:51.649000
train/6bba_cf35214c.zarr/0/c/69/0/0/0,4780688,2026-06-26 18:01:46.381000
train/6bba_cf35214c.zarr/0/c/7/0/0/0,4697624,2026-06-26 18:01:49.956000
train/6bba_cf35214c.zarr/0/c/70/0/0/0,4787573,2026-06-26 18:01:47.278000
train/6bba_cf35214c.zarr/0/c/71/0/0/0,4792745,2026-06-26 18:01:47.447000
train/6bba_cf35214c.zarr/0/c/72/0/0/0,4799464,2026-06-26 18:01:48.157000
train/6bba_cf35214c.zarr/0/c/73/0/0/0,4802479,2026-06-26 18:01:43.978000
train/6bba_cf35214c.zarr/0/c/74/0/0/0,4801234,2026-06-26 18:01:51.352000
train/6bba_cf35214c.zarr/0/c/75/0/0/0,4797408,2026-06-26 18:01:46.925000
train/6bba_cf35214c.zarr/0/c/76/0/0/0,4816870,2026-06-26 18:01:45.791000
train/6bba_cf35214c.zarr/0/c/77/0/0/0,4820033,2026-06-26 18:01:43.537000
train/6bba_cf35214c.zarr/0/c/78/0/0/0,4818434,2026-06-26 18:01:45.452000
train/6bba_cf35214c.zarr/0/c/79/0/0/0,4823232,2026-06-26 18:01:52.430000
train/6bba_cf35214c.zarr/0/c/8/0/0/0,4694180,2026-06-26 18:01:47.502000
train/6bba_cf35214c.zarr/0/c/80/0/0/0,4826586,2026-06-26 18:01:52.648000
train/6bba_cf35214c.zarr/0/c/81/0/0/0,4830747,2026-06-26 18:01:54.581000
train/6bba_cf35214c.zarr/0/c/82/0/0/0,4827892,2026-06-26 18:01:54.561000
train/6bba_cf35214c.zarr/0/c/83/0/0/0,4835865,2026-06-26 18:01:49.460000
train/6bba_cf35214c.zarr/0/c/84/0/0/0,4831255,2026-06-26 18:01:47.033000
train/6bba_cf35214c.zarr/0/c/85/0/0/0,4830861,2026-06-26 18:01:52.249000
train/6bba_cf35214c.zarr/0/c/86/0/0/0,4832961,2026-06-26 18:01:50.472000
train/6bba_cf35214c.zarr/0/c/87/0/0/0,4832674,2026-06-26 18:01:51.971000
train/6bba_cf35214c.zarr/0/c/88/0/0/0,4833632,2026-06-26 18:01:52.545000
train/6bba_cf35214c.zarr/0/c/89/0/0/0,4829301,2026-06-26 18:01:46.033000
train/6bba_cf35214c.zarr/0/c/9/0/0/0,4676883,2026-06-26 18:01:47.947000
train/6bba_cf35214c.zarr/0/c/90/0/0/0,4823421,2026-06-26 18:01:51.828000
train/6bba_cf35214c.zarr/0/c/91/0/0/0,4816259,2026-06-26 18:01:51.223000
train/6bba_cf35214c.zarr/0/c/92/0/0/0,4819231,2026-06-26 18:01:52.978000
train/6bba_cf35214c.zarr/0/c/93/0/0/0,4805319,2026-06-26 18:01:43.830000
train/6bba_cf35214c.zarr/0/c/94/0/0/0,4815048,2026-06-26 18:01:54.467000
train/6bba_cf35214c.zarr/0/c/95/0/0/0,4819069,2026-06-26 18:01:45.878000
train/6bba_cf35214c.zarr/0/c/96/0/0/0,4790563,2026-06-26 18:01:44.307000
train/6bba_cf35214c.zarr/0/c/97/0/0/0,4799496,2026-06-26 18:01:51.805000
train/6bba_cf35214c.zarr/0/c/98/0/0/0,4794833,2026-06-26 18:01:48.911000
train/6bba_cf35214c.zarr/0/c/99/0/0/0,4805616,2026-06-26 18:01:48.520000
train/6bba_cf35214c.zarr/0/zarr.json,760,2026-06-26 18:01:55.226000
train/6bba_cf35214c.zarr/zarr.json,1278,2026-06-26 18:01:55.228000
train/6bba_cff5865f.geff/edges/ids/c/0/0,4339,2026-06-26 18:15:44.597000
train/6bba_cff5865f.geff/edges/ids/zarr.json,638,2026-06-26 18:15:44.627000
train/6bba_cff5865f.geff/edges/props/zarr.json,99,2026-06-26 18:15:44.599000
train/6bba_cff5865f.geff/edges/zarr.json,99,2026-06-26 18:15:44.599000
train/6bba_cff5865f.geff/nodes/ids/c/0,2109,2026-06-26 18:15:44.603000
train/6bba_cff5865f.geff/nodes/ids/zarr.json,620,2026-06-26 18:15:44.584000
train/6bba_cff5865f.geff/nodes/props/t/values/c/0,308,2026-06-26 18:15:44.566000
train/6bba_cff5865f.geff/nodes/props/t/values/zarr.json,619,2026-06-26 18:15:44.654000
train/6bba_cff5865f.geff/nodes/props/t/zarr.json,99,2026-06-26 18:15:44.583000
train/6bba_cff5865f.geff/nodes/props/x/values/c/0,1668,2026-06-26 18:15:44.559000
train/6bba_cff5865f.geff/nodes/props/x/values/zarr.json,619,2026-06-26 18:15:44.608000
train/6bba_cff5865f.geff/nodes/props/x/zarr.json,99,2026-06-26 18:15:44.586000
train/6bba_cff5865f.geff/nodes/props/y/values/c/0,1684,2026-06-26 18:15:44.625000
train/6bba_cff5865f.geff/nodes/props/y/values/zarr.json,619,2026-06-26 18:15:44.591000
train/6bba_cff5865f.geff/nodes/props/y/zarr.json,99,2026-06-26 18:15:44.603000
train/6bba_cff5865f.geff/nodes/props/z/values/c/0,1140,2026-06-26 18:15:44.562000
train/6bba_cff5865f.geff/nodes/props/z/values/zarr.json,619,2026-06-26 18:15:44.568000
train/6bba_cff5865f.geff/nodes/props/z/zarr.json,99,2026-06-26 18:15:44.664000
train/6bba_cff5865f.geff/nodes/props/zarr.json,99,2026-06-26 18:15:44.565000
train/6bba_cff5865f.geff/nodes/zarr.json,99,2026-06-26 18:15:44.639000
train/6bba_cff5865f.geff/zarr.json,2100,2026-06-26 18:15:44.615000
train/6bba_cff5865f.zarr/0/c/0/0/0/0,3907881,2026-06-26 18:13:37.746000
train/6bba_cff5865f.zarr/0/c/1/0/0/0,3948337,2026-06-26 18:13:36.128000
train/6bba_cff5865f.zarr/0/c/10/0/0/0,4287646,2026-06-26 18:13:40.025000
train/6bba_cff5865f.zarr/0/c/11/0/0/0,4316282,2026-06-26 18:13:38.164000
train/6bba_cff5865f.zarr/0/c/12/0/0/0,4324888,2026-06-26 18:13:33.087000
train/6bba_cff5865f.zarr/0/c/13/0/0/0,4385969,2026-06-26 18:13:34.119000
train/6bba_cff5865f.zarr/0/c/14/0/0/0,4413875,2026-06-26 18:13:36.069000
train/6bba_cff5865f.zarr/0/c/15/0/0/0,4435939,2026-06-26 18:13:37.830000
train/6bba_cff5865f.zarr/0/c/16/0/0/0,4468191,2026-06-26 18:13:40.190000
train/6bba_cff5865f.zarr/0/c/17/0/0/0,4511735,2026-06-26 18:13:43.599000
train/6bba_cff5865f.zarr/0/c/18/0/0/0,4532106,2026-06-26 18:13:42.841000
train/6bba_cff5865f.zarr/0/c/19/0/0/0,4555479,2026-06-26 18:13:34.237000
train/6bba_cff5865f.zarr/0/c/2/0/0/0,4001982,2026-06-26 18:13:32.364000
train/6bba_cff5865f.zarr/0/c/20/0/0/0,4588123,2026-06-26 18:13:36.422000
train/6bba_cff5865f.zarr/0/c/21/0/0/0,4606847,2026-06-26 18:13:38.048000
train/6bba_cff5865f.zarr/0/c/22/0/0/0,4634435,2026-06-26 18:13:43.484000
train/6bba_cff5865f.zarr/0/c/23/0/0/0,4661440,2026-06-26 18:13:30.770000
train/6bba_cff5865f.zarr/0/c/24/0/0/0,4677672,2026-06-26 18:13:36.552000
train/6bba_cff5865f.zarr/0/c/25/0/0/0,4707832,2026-06-26 18:13:30.889000
train/6bba_cff5865f.zarr/0/c/26/0/0/0,4721673,2026-06-26 18:13:43.987000
train/6bba_cff5865f.zarr/0/c/27/0/0/0,4739462,2026-06-26 18:13:42.159000
train/6bba_cff5865f.zarr/0/c/28/0/0/0,4741573,2026-06-26 18:13:41.705000
train/6bba_cff5865f.zarr/0/c/29/0/0/0,4768261,2026-06-26 18:13:32.551000
train/6bba_cff5865f.zarr/0/c/3/0/0/0,4047945,2026-06-26 18:13:36.728000
train/6bba_cff5865f.zarr/0/c/30/0/0/0,4770435,2026-06-26 18:13:35.388000
train/6bba_cff5865f.zarr/0/c/31/0/0/0,4779553,2026-06-26 18:13:43.291000
train/6bba_cff5865f.zarr/0/c/32/0/0/0,4783062,2026-06-26 18:13:40.975000
train/6bba_cff5865f.zarr/0/c/33/0/0/0,4784105,2026-06-26 18:13:32.201000
